0.000,0.000,0.000 
0.000,0.000,1.197 
1.000,1.197,2.395 
2.000,3.592,3.592 
3.000,7.184,4.789 
4.000,11.973,5.986 
5.000,17.959,7.184 
6.000,25.143,8.381 
7.000,33.524,9.578 
8.000,43.102,10.776 
9.000,53.878,11.973 
10.000,65.851,13.171 
11.000,79.021,14.368 
12.000,93.389,15.565 
13.000,108.955,16.763 
14.000,125.718,17.961 
15.000,143.678,19.158 
16.000,162.837,20.356 
17.000,183.193,21.554 
18.000,204.747,22.752 
19.000,227.498,23.949 
20.000,251.448,25.147 
21.000,276.595,26.345 
22.000,302.941,27.544 
23.000,330.484,28.742 
24.000,359.226,29.940 
25.000,389.166,31.138 
26.000,420.305,32.337 
27.000,452.641,33.535 
28.000,486.177,34.734 
29.000,520.911,35.933 
30.000,556.844,37.132 
31.000,593.976,38.331 
32.000,632.306,39.530 
33.000,671.836,40.729 
34.000,712.565,41.928 
35.000,754.493,43.128 
36.000,797.621,44.327 
37.000,841.949,45.527 
38.000,887.476,46.727 
39.000,934.203,47.927 
40.000,982.130,49.127 
41.000,1031.257,50.327 
42.000,1081.584,51.528 
43.000,1133.112,52.728 
44.000,1185.840,53.929 
45.000,1239.769,55.130 
46.000,1294.899,56.331 
47.000,1351.230,57.532 
48.000,1408.763,58.734 
49.000,1467.496,59.935 
50.000,1527.432,61.137 
51.000,1588.569,62.339 
52.000,1650.908,63.541 
53.000,1714.449,64.744 
54.000,1779.192,65.946 
55.000,1845.138,67.149 
56.000,1912.287,68.352 
57.000,1980.639,69.555 
58.000,2050.194,70.758 
59.000,2120.952,71.962 
60.000,2192.914,73.166 
61.000,2266.079,74.370 
62.000,2340.449,75.574 
63.000,2416.022,76.778 
64.000,2492.801,77.983 
65.000,2570.783,79.188 
66.000,2649.971,80.393 
67.000,2730.364,81.598 
68.000,2811.962,82.804 
69.000,2894.766,84.010 
70.000,2978.776,85.216 
71.000,3063.992,86.422 
72.000,3150.415,87.629 
73.000,3238.044,88.836 
74.000,3326.880,90.043 
75.000,3416.923,91.251 
76.000,3508.174,92.458 
77.000,3600.632,93.666 
78.000,3694.299,94.875 
79.000,3789.173,96.083 
80.000,3885.257,97.292 
81.000,3982.549,98.501 
82.000,4081.051,99.711 
83.000,4180.762,100.921 
84.000,4281.683,102.131 
85.000,4383.813,103.341 
86.000,4487.155,104.552 
87.000,4591.707,105.763 
88.000,4697.470,106.974 
89.000,4804.444,108.186 
90.000,4912.630,109.398 
91.000,5022.028,110.610 
92.000,5132.638,111.823 
93.000,5244.461,113.036 
94.000,5357.498,114.249 
95.000,5471.747,115.463 
96.000,5587.210,116.677 
97.000,5703.887,117.892 
98.000,5821.779,119.106 
99.000,5940.885,120.321 
100.000,6061.207,121.537 
101.000,6182.744,122.753 
102.000,6305.497,123.969 
103.000,6429.465,125.186 
104.000,6554.651,126.403 
105.000,6681.053,127.620 
106.000,6808.673,128.838 
107.000,6937.511,130.056 
108.000,7067.567,131.274 
109.000,7198.841,132.493 
110.000,7331.334,133.713 
111.000,7465.047,134.932 
112.000,7599.979,136.153 
113.000,7736.132,137.373 
114.000,7873.505,138.594 
115.000,8012.099,139.815 
116.000,8151.915,141.037 
117.000,8292.952,142.260 
118.000,8435.212,143.482 
119.000,8578.694,144.705 
120.000,8723.399,145.929 
121.000,8869.328,147.153 
122.000,9016.481,148.377 
123.000,9164.858,149.602 
124.000,9314.461,150.828 
125.000,9465.289,152.053 
126.000,9617.343,153.280 
127.000,9770.622,154.506 
128.000,9925.129,155.734 
129.000,10080.862,156.961 
130.000,10237.823,158.189 
131.000,10396.013,159.418 
132.000,10555.431,160.647 
133.000,10716.078,161.877 
134.000,10877.955,163.107 
135.000,11041.062,164.338 
136.000,11205.400,165.569 
137.000,11370.969,166.800 
138.000,11537.769,168.032 
139.000,11705.801,169.265 
140.000,11875.065,170.498 
141.000,12045.563,171.732 
142.000,12217.295,172.966 
143.000,12390.261,174.201 
144.000,12564.461,175.436 
145.000,12739.896,176.671 
146.000,12916.568,177.908 
147.000,13094.477,179.145 
148.000,13273.621,180.382 
149.000,13454.003,181.620 
150.000,13635.623,182.858 
151.000,13818.481,184.097 
152.000,14002.579,185.337 
153.000,14187.916,186.577 
154.000,14374.493,187.818 
